Date,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
199704  ,-3.92  ,-4.88  ,-5.98  ,-3.97  ,-4.88  ,-1.69  ,-2.28  ,-4.39  ,-3.82  ,-3.14  ,-2.55  ,-2.44   ,1.22  ,-0.33   ,0.78   ,2.41   ,0.19  ,-1.25   ,1.31   ,3.28   ,0.65   ,1.76   ,2.11   ,3.88   ,3.18
199705  ,16.33  ,16.34  ,16.07  ,17.37  ,17.26  ,16.03  ,16.52  ,15.54  ,16.26  ,18.02  ,17.32  ,16.80  ,14.33  ,17.93  ,16.22  ,15.26  ,12.80  ,12.93  ,15.88  ,15.19  ,14.22  ,11.64  ,11.69  ,14.20  ,14.34
199706   ,2.97   ,4.77   ,4.45   ,3.26   ,3.41   ,0.96   ,4.05   ,3.13   ,2.16   ,2.77   ,2.33   ,1.31   ,1.67   ,2.87   ,3.21   ,3.07   ,1.05   ,3.60   ,3.45   ,4.00  ,10.83   ,8.39   ,7.51   ,4.54   ,2.90
199707 ,-13.91 ,-11.72  ,-9.83 ,-11.17 ,-11.30 ,-13.35 ,-10.79 ,-11.69 ,-12.04  ,-9.87 ,-12.21  ,-9.16 ,-10.22  ,-7.06  ,-4.84 ,-10.44  ,-7.68  ,-5.73  ,-6.29  ,-3.80  ,-6.21  ,-8.43  ,-5.84   ,1.36   ,2.82
199708  ,-9.01  ,-8.97  ,-9.01  ,-9.54 ,-11.65 ,-10.12  ,-9.30  ,-9.41 ,-10.72 ,-13.12 ,-11.06 ,-11.10 ,-12.50 ,-13.75 ,-12.27 ,-11.94 ,-10.80  ,-9.42 ,-10.51 ,-12.47  ,-5.65  ,-6.96  ,-8.77  ,-9.86 ,-11.28
199709 ,-17.50 ,-15.32 ,-13.24 ,-13.62 ,-13.44 ,-14.90 ,-12.42 ,-13.44 ,-14.14 ,-11.52 ,-14.64 ,-10.04 ,-11.10 ,-11.99 ,-10.44  ,-9.43  ,-7.55  ,-5.32  ,-5.34  ,-6.73  ,-4.80  ,-4.24  ,-3.18   ,2.96   ,3.69
199710   ,2.82  ,-1.19  ,-1.60  ,-1.39  ,-3.05   ,1.10   ,1.78   ,0.19  ,-0.31  ,-3.66   ,1.04  ,-0.96   ,1.38   ,1.76  ,-0.58   ,0.12  ,-0.02  ,-2.15  ,-4.30  ,-1.16  ,-9.14 ,-10.70  ,-5.75  ,-9.57 ,-12.46
199711 ,-20.27 ,-17.47 ,-15.39 ,-18.40 ,-17.11 ,-18.97 ,-17.70 ,-15.73 ,-18.02 ,-19.90 ,-17.99 ,-16.35 ,-14.67 ,-13.51 ,-15.18 ,-17.78 ,-12.45 ,-10.31 ,-11.70 ,-12.40 ,-14.87  ,-7.89  ,-7.98  ,-2.04  ,-1.99
199712 ,-17.32 ,-14.22 ,-13.42 ,-12.61 ,-11.77 ,-17.13 ,-16.44 ,-12.45 ,-14.60 ,-12.03 ,-16.54 ,-11.67 ,-16.15 ,-14.58 ,-12.12 ,-16.59 ,-15.28 ,-12.73 ,-14.13 ,-14.75 ,-12.23 ,-10.90  ,-5.22  ,-3.26  ,-3.19
199801  ,31.32  ,25.10  ,19.91  ,24.00  ,22.80  ,29.15  ,24.77  ,20.70  ,23.97  ,23.75  ,25.69  ,18.29  ,21.33  ,18.80  ,19.61  ,23.01  ,14.98  ,15.83  ,15.75  ,16.78  ,15.33  ,14.88   ,8.78   ,5.19   ,7.19
199802   ,8.85   ,6.82   ,3.85   ,3.65   ,2.16   ,9.71   ,5.65   ,6.63   ,5.00   ,3.77   ,7.53   ,5.05   ,5.37   ,4.18   ,2.13   ,6.41   ,3.25   ,1.83   ,3.56  ,-0.15   ,3.57   ,2.38   ,0.75  ,-0.05  ,-2.04
199803 ,-11.18  ,-8.67  ,-7.64  ,-7.99  ,-8.02  ,-9.66  ,-7.81  ,-9.11  ,-8.79  ,-9.13  ,-8.88  ,-6.77  ,-6.87  ,-7.24  ,-7.43  ,-7.76  ,-5.50  ,-4.11  ,-5.38  ,-5.64  ,-8.43  ,-7.60  ,-3.94  ,-6.01  ,-7.27
199804  ,-5.81  ,-6.27  ,-5.38  ,-6.65  ,-4.82  ,-5.89  ,-5.06  ,-4.95  ,-5.21  ,-5.89  ,-6.54  ,-3.48  ,-1.18  ,-1.77   ,1.46  ,-5.13  ,-4.03  ,-4.59  ,-3.17  ,-2.54  ,-5.20  ,-2.47  ,-2.82  ,-0.40   ,1.82
199805  ,-5.15  ,-4.59  ,-4.05  ,-3.19  ,-4.81  ,-5.42  ,-4.21  ,-3.53  ,-4.62  ,-3.02  ,-3.03  ,-2.35  ,-3.93  ,-2.23  ,-5.13  ,-2.64  ,-3.94  ,-2.07  ,-2.80  ,-1.20  ,-4.03  ,-4.67  ,-4.39  ,-4.65  ,-6.14
199806   ,0.96   ,2.34   ,0.36   ,0.16   ,0.55   ,1.05   ,2.36   ,2.01   ,3.68  ,-0.77   ,0.65   ,0.96   ,1.28  ,-0.07  ,-0.10   ,1.41   ,2.10   ,1.77   ,1.04  ,-0.50  ,-0.54  ,-0.85   ,1.96   ,1.60   ,0.49
199807  ,-2.71  ,-2.09  ,-0.69  ,-1.62  ,-1.52  ,-2.07  ,-2.75  ,-1.48  ,-2.06  ,-0.16  ,-2.00  ,-0.74  ,-0.79   ,0.13   ,0.50  ,-4.91  ,-1.63  ,-0.18   ,0.75  ,-0.36  ,-3.34  ,-4.25  ,-1.79   ,0.80  ,-0.38
199808  ,-9.49  ,-8.24  ,-8.27  ,-7.59  ,-7.71 ,-11.21 ,-11.24  ,-5.92  ,-6.13  ,-7.04  ,-7.52  ,-7.96  ,-5.99  ,-6.51  ,-5.44  ,-8.49  ,-4.63  ,-4.70  ,-8.79  ,-2.58  ,-7.75  ,-8.36  ,-8.48 ,-10.96  ,-9.77
199809  ,-6.59  ,-7.06  ,-6.87  ,-5.31  ,-6.74  ,-8.95  ,-5.69  ,-5.31  ,-5.25  ,-5.18  ,-3.93  ,-4.49  ,-3.62  ,-5.33  ,-5.65  ,-4.91   ,0.02  ,-0.57  ,-4.60  ,-4.70  ,-4.30  ,-1.71  ,-3.20  ,-2.97  ,-3.81
199810  ,15.50  ,14.52  ,14.46  ,13.58  ,11.72  ,16.40  ,12.64  ,14.28   ,9.25  ,11.85  ,15.08  ,13.32  ,12.91   ,6.56  ,12.50  ,21.28  ,14.60  ,12.09  ,14.82  ,12.79  ,21.94  ,22.84  ,20.36  ,16.91  ,11.19
199811   ,6.16   ,5.51   ,4.03   ,4.11   ,6.89   ,9.26   ,8.52   ,5.49   ,4.32   ,7.90   ,2.15   ,3.25   ,3.23   ,7.54   ,6.65   ,2.52   ,0.36   ,0.81   ,5.25   ,1.91   ,0.87   ,1.67   ,2.23   ,3.53   ,8.04
199812   ,0.85   ,2.10   ,2.47   ,3.58   ,4.82  ,-1.69   ,0.84   ,0.74   ,3.16   ,5.98   ,2.06   ,1.16   ,6.49   ,3.86   ,3.16   ,0.89   ,6.36   ,4.37   ,4.50   ,9.33   ,1.64   ,1.73   ,5.57   ,3.12   ,2.51
199901  ,-0.73  ,-1.72  ,-1.22  ,-0.21  ,-1.24   ,0.44   ,0.02   ,0.46  ,-1.42   ,0.94   ,1.78   ,1.60   ,0.90   ,3.28   ,1.24   ,0.14   ,0.13  ,-1.11   ,1.91   ,0.95  ,-1.38   ,0.80   ,0.85   ,2.65   ,1.39
199902  ,-0.42  ,-1.68  ,-0.39   ,3.70   ,5.49  ,-1.02  ,-2.22  ,-2.74   ,0.01   ,2.31  ,-3.05  ,-4.71  ,-2.38  ,-3.97   ,0.29  ,-3.98  ,-5.22  ,-3.52  ,-3.61   ,0.11  ,-3.79  ,-3.15  ,-4.47  ,-0.83  ,-1.88
199903  ,17.37  ,11.70  ,12.29  ,14.62  ,16.91  ,15.21  ,13.64  ,11.11  ,11.68  ,16.45  ,10.62   ,9.60  ,13.02  ,13.33  ,17.46  ,13.04  ,10.63   ,8.97  ,13.91  ,17.85  ,12.50   ,9.73  ,14.81  ,14.84  ,16.24
199904  ,15.10  ,11.57  ,12.84  ,12.10  ,12.91  ,10.68   ,9.27   ,8.70  ,11.86  ,10.94  ,10.41   ,7.36   ,7.30   ,7.76   ,8.44   ,6.13   ,3.18   ,3.84   ,4.34   ,3.97   ,2.66   ,2.29   ,5.30   ,5.59   ,3.88
199905  ,-7.65  ,-6.40  ,-6.20  ,-5.63  ,-4.91  ,-5.29  ,-4.26  ,-5.51  ,-6.92  ,-4.27  ,-3.12  ,-4.04  ,-3.11  ,-4.36  ,-7.73  ,-4.98  ,-2.39  ,-2.13  ,-3.57  ,-5.29  ,-3.58  ,-4.13  ,-5.00  ,-6.72  ,-4.26
199906  ,13.75  ,14.38  ,16.88  ,17.77  ,27.53  ,10.93  ,16.02  ,11.96  ,15.96  ,30.77  ,10.85   ,5.31  ,10.56  ,12.77  ,18.97   ,6.82   ,4.90   ,8.20   ,8.78  ,15.94   ,2.65   ,4.12   ,7.53  ,11.46  ,15.93
199907   ,9.53   ,8.16   ,9.50   ,8.70   ,8.43   ,6.24   ,4.87   ,7.41   ,4.17   ,6.99   ,9.33   ,4.62   ,8.95   ,5.85   ,8.29   ,9.65   ,5.77   ,6.89   ,8.33  ,11.64   ,7.25   ,9.04  ,10.04  ,11.26  ,13.25
199908   ,2.22   ,1.32   ,2.81   ,3.01   ,6.46   ,0.48   ,2.62   ,3.78   ,3.40   ,6.71   ,1.36   ,3.28   ,5.36   ,3.78  ,11.96   ,2.98   ,3.73   ,5.18   ,5.08   ,8.74   ,4.52   ,2.03   ,6.19  ,-0.62   ,3.96
199909   ,0.34  ,-0.60   ,3.10  ,-0.23   ,3.01   ,1.40   ,4.51   ,2.20   ,5.27   ,8.31   ,4.66   ,3.74   ,2.80   ,2.62   ,4.37   ,4.94   ,3.23   ,4.71   ,3.52   ,9.68   ,5.26   ,5.10   ,4.86   ,9.14  ,10.51
199910   ,0.51  ,-1.81   ,2.10  ,-3.36   ,1.91  ,-1.37  ,-1.94  ,-2.36  ,-3.18  ,-0.42  ,-0.76  ,-0.82  ,-1.26  ,-3.13   ,2.83  ,-1.05   ,0.16  ,-0.08  ,-1.75   ,1.68   ,4.23   ,1.78   ,6.51  ,12.53  ,10.28
199911  ,-5.33  ,-3.55   ,1.65  ,-6.10  ,-1.82  ,-5.46   ,0.97  ,-1.32  ,-3.73   ,1.55  ,-3.89  ,-6.00  ,-4.64  ,-0.99   ,5.18   ,8.67  ,-4.34  ,-0.74   ,0.18   ,6.76  ,-5.38  ,-0.16  ,-0.48  ,10.27  ,20.57
199912  ,-7.23  ,-6.99  ,-7.13  ,-7.14  ,-4.65  ,-7.53  ,-7.04  ,-7.54  ,-8.29  ,-6.43  ,-8.17  ,-4.40  ,-4.56  ,-7.60  ,-2.97   ,1.00  ,-8.48  ,-6.01   ,1.32   ,5.20  ,-4.37  ,-4.31   ,6.61   ,1.30  ,15.20
200001  ,-0.41  ,-1.63   ,2.93  ,-3.64  ,-1.26   ,0.39   ,0.45   ,0.30  ,-2.01  ,-3.89   ,0.98  ,-0.99  ,-2.05  ,-0.71   ,4.74  ,-4.94   ,0.88   ,3.00  ,-1.66  ,-1.35   ,2.10  ,-1.35  ,-9.48  ,-6.10  ,-7.96
200002  ,-2.94  ,-4.78  ,-9.11  ,-2.98   ,7.88  ,-4.88   ,0.33  ,-3.29  ,-5.12  ,-7.75  ,-0.74  ,-2.27  ,-4.33  ,-3.00   ,7.12  ,-3.72  ,-8.57  ,-0.16   ,1.93  ,-2.71  ,-9.29  ,-8.39  ,-3.75  ,-0.03   ,1.67
200003   ,9.98  ,11.12   ,6.31  ,11.93   ,6.14  ,16.11   ,7.22   ,9.17  ,12.39   ,6.63   ,9.49  ,10.82   ,8.56   ,8.55   ,5.97  ,-1.01  ,10.28   ,6.65   ,4.57   ,0.02  ,14.50  ,11.28   ,7.51   ,7.40   ,3.86
200004 ,-12.25  ,-9.81  ,-8.15 ,-11.19 ,-11.31 ,-12.30 ,-13.82  ,-8.35 ,-10.61  ,-9.30 ,-10.41  ,-9.02 ,-10.70  ,-5.22 ,-12.23  ,-9.21  ,-5.19  ,-5.66  ,-2.65  ,-9.70  ,-4.40  ,-2.90  ,-3.16 ,-13.36  ,-8.90
200005   ,2.67   ,1.80  ,-0.76   ,0.77   ,2.00   ,0.56   ,1.49   ,4.09   ,2.28   ,1.53   ,3.88   ,5.28   ,4.48   ,4.61  ,-6.46   ,0.21   ,2.06   ,1.91   ,4.49  ,-4.80  ,-0.27  ,-1.59  ,-2.01  ,-7.36 ,-15.33
200006  ,12.15   ,9.91  ,10.15   ,9.92  ,10.55  ,13.15  ,11.77  ,11.28  ,16.96   ,7.06  ,10.85  ,15.66  ,11.94   ,8.16   ,8.18   ,7.64  ,12.81   ,7.00  ,10.77  ,10.43   ,6.42   ,5.90   ,4.21   ,6.17   ,4.17
200007 ,-11.86  ,-8.14  ,-5.33  ,-6.69 ,-11.50 ,-14.17 ,-10.25  ,-8.31  ,-9.83 ,-14.01 ,-14.15 ,-13.31 ,-10.38 ,-10.40 ,-16.27 ,-13.10 ,-13.05 ,-10.75 ,-11.31 ,-14.32 ,-14.35  ,-9.72 ,-13.61  ,-7.16 ,-13.46
200008   ,6.11   ,3.87   ,3.93   ,2.92   ,6.88   ,8.87   ,8.72   ,6.55   ,8.58   ,9.01  ,12.00   ,9.16   ,5.25   ,7.14   ,7.58   ,6.58   ,6.23   ,7.09   ,6.58   ,8.54  ,13.79   ,6.60   ,4.70   ,2.91   ,6.78
200009  ,-5.65  ,-3.30  ,-4.79  ,-3.56  ,-5.77  ,-6.86  ,-4.02  ,-3.65  ,-3.69  ,-6.68  ,-6.60  ,-4.75  ,-4.48  ,-3.79  ,-8.38  ,-3.19  ,-0.18  ,-1.98  ,-1.69  ,-5.45  ,-6.41  ,-4.52  ,-6.59  ,-1.17  ,-4.49
200010 ,-10.09  ,-8.36  ,-8.44  ,-8.01 ,-12.30 ,-12.23  ,-9.02  ,-7.08  ,-9.43 ,-11.69 ,-10.79  ,-7.86  ,-7.66  ,-7.41 ,-14.37  ,-7.38  ,-3.41  ,-5.60  ,-5.01 ,-10.57  ,-3.51  ,-7.82  ,-7.25  ,-5.01  ,-8.63
200011   ,0.43  ,-0.19   ,1.90  ,-0.28  ,-2.15   ,5.03   ,1.78  ,-0.35  ,-0.41  ,-3.11   ,3.99   ,2.22   ,0.43   ,0.13  ,-3.19   ,1.43   ,3.07  ,-1.17  ,-2.10  ,-5.27  ,-9.44  ,-0.72  ,-4.03  ,-4.33   ,0.03
200012  ,-8.13  ,-6.59  ,-6.54  ,-5.72  ,-8.15 ,-10.39  ,-6.53  ,-6.56  ,-8.71 ,-11.08  ,-7.59 ,-10.77  ,-4.42  ,-7.41 ,-10.59  ,-5.23  ,-5.70  ,-7.95  ,-6.29  ,-7.29  ,-8.66  ,-7.01  ,-2.28  ,-6.39 ,-18.96
200101   ,0.20  ,-0.19   ,0.64  ,-0.93  ,-0.78  ,-0.75  ,-1.93  ,-1.46  ,-0.61   ,2.24  ,-0.33  ,-0.42  ,-1.62  ,-2.60   ,4.03  ,-0.64  ,-4.40  ,-3.12  ,-3.14  ,-1.12   ,2.39  ,-0.73  ,-1.98  ,-1.69   ,1.93
200102   ,2.92   ,1.94   ,2.03   ,3.11   ,3.90   ,3.37   ,2.38   ,1.98   ,0.03   ,4.48  ,-2.18   ,0.16   ,1.61  ,-2.08  ,-0.02  ,-0.52   ,0.45  ,-4.05  ,-3.95  ,-5.29  ,-5.49  ,-4.18  ,-6.97  ,-4.68 ,-10.90
200103  ,-2.22  ,-1.80  ,-1.96  ,-4.10  ,-3.44  ,-2.46  ,-2.28  ,-2.67  ,-4.00  ,-1.48  ,-3.76  ,-3.78  ,-2.62  ,-4.22  ,-5.03  ,-5.42  ,-3.92  ,-2.63  ,-2.26  ,-1.89  ,-8.68  ,-2.96  ,-3.49  ,-0.79  ,-4.45
200104  ,13.61  ,10.85  ,10.60   ,8.30   ,8.57  ,15.66  ,12.67  ,13.59   ,8.92   ,7.44  ,12.68  ,16.41   ,9.94   ,7.28   ,6.52  ,18.41  ,10.88   ,9.82   ,8.19  ,11.39   ,8.65   ,8.22  ,10.01   ,3.03  ,11.75
200105  ,-0.55   ,2.20   ,0.89   ,5.60   ,4.84   ,1.55   ,0.57   ,0.62   ,3.95   ,4.87   ,0.93  ,-0.90   ,1.70   ,2.87   ,5.11  ,-4.79   ,1.60   ,0.16   ,2.10   ,2.34  ,-1.72   ,1.10  ,-1.44   ,3.75  ,-3.02
200106  ,-2.87  ,-0.61  ,-1.68  ,-1.75  ,-5.49  ,-0.34   ,1.58   ,0.01  ,-4.01  ,-3.69  ,-1.96  ,-1.60  ,-2.41  ,-1.86  ,-5.74  ,-3.66  ,-3.97  ,-2.88  ,-1.98  ,-4.93  ,-6.79  ,-5.71  ,-5.57  ,-3.84  ,-7.98
200107  ,-7.58  ,-5.53  ,-5.60  ,-6.99  ,-9.39  ,-8.39  ,-7.95  ,-6.22  ,-8.01 ,-11.09  ,-8.44  ,-5.63  ,-6.31  ,-4.94  ,-7.15  ,-6.39  ,-6.58  ,-5.54  ,-6.01  ,-6.22  ,-7.11  ,-8.86  ,-5.81 ,-10.49 ,-10.53
200108   ,3.14   ,4.49   ,3.90   ,1.19   ,3.24   ,4.14   ,3.68   ,2.47   ,2.18  ,-0.04   ,2.36   ,1.32   ,0.50  ,-0.40  ,-0.01   ,0.00  ,-0.98  ,-1.39  ,-0.48  ,-2.11  ,-4.80   ,4.68  ,-1.93  ,-6.21 ,-10.29
200109 ,-10.65  ,-7.62  ,-6.27  ,-9.28  ,-9.54  ,-9.34  ,-9.72  ,-7.90  ,-9.76  ,-9.46  ,-9.19  ,-5.13  ,-4.70  ,-6.56 ,-10.50 ,-11.05  ,-6.96  ,-6.74  ,-4.96  ,-7.76 ,-15.07  ,-7.38  ,-4.63  ,-4.84  ,-7.89
200110   ,2.65   ,0.93   ,1.56   ,2.39   ,5.28   ,3.02   ,2.50   ,2.19   ,5.40   ,5.75   ,2.07  ,-0.91  ,-1.09   ,2.27   ,4.11  ,-0.43   ,0.79   ,2.17   ,0.15   ,4.02   ,5.33  ,-1.62   ,1.27   ,0.66   ,4.42
200111  ,-6.78  ,-4.58  ,-4.79  ,-4.33  ,-3.39  ,-8.61  ,-6.00  ,-5.70  ,-5.18  ,-5.15  ,-4.72  ,-4.88  ,-5.11  ,-6.16  ,-2.92  ,-5.82  ,-1.42  ,-5.99  ,-5.64  ,-1.87   ,1.90  ,-3.46  ,-0.81   ,0.60   ,3.34
200112 ,-13.47 ,-10.67 ,-10.50 ,-11.16 ,-10.75 ,-11.79 ,-11.43  ,-8.49  ,-9.58 ,-11.71 ,-12.51  ,-7.94  ,-8.22  ,-7.54  ,-9.26 ,-11.57  ,-9.24  ,-8.17  ,-8.68  ,-7.73  ,-4.89  ,-7.65  ,-2.67  ,-7.99 ,-12.15
200201  ,-3.77  ,-5.02  ,-2.99  ,-3.23  ,-3.28  ,-5.24  ,-5.61  ,-6.15  ,-5.95  ,-5.59  ,-7.80  ,-7.83  ,-5.37  ,-6.82  ,-6.29  ,-4.14  ,-6.56  ,-5.85  ,-6.76 ,-10.09  ,-6.99  ,-9.36 ,-10.39  ,-7.55  ,-5.23
200202   ,6.99   ,4.89   ,6.10   ,5.62   ,1.23   ,8.37   ,7.58   ,7.48   ,6.77   ,6.05   ,9.33   ,7.81   ,7.54   ,6.05   ,5.64   ,4.36   ,6.85   ,4.53   ,4.79   ,6.50   ,8.71   ,1.44   ,5.30   ,3.93   ,6.86
200203   ,3.76   ,2.74   ,3.47   ,5.92   ,5.66   ,2.72  ,-0.01   ,2.03   ,5.16   ,6.85   ,3.50   ,2.34   ,1.74   ,2.72   ,3.83   ,6.69   ,4.17   ,3.80   ,4.70   ,7.92   ,6.75   ,2.93   ,1.30   ,9.62   ,5.61
200204   ,4.34   ,4.05   ,5.03   ,4.20   ,6.24   ,8.05   ,6.01   ,5.01   ,5.90   ,7.21   ,6.16   ,3.84   ,4.77   ,5.61   ,7.11   ,7.72   ,5.23   ,5.77   ,6.91   ,4.58   ,5.90   ,6.23   ,6.43   ,4.21   ,4.29
200205  ,10.97   ,9.38   ,7.49   ,8.16   ,9.38  ,11.37   ,9.26   ,9.69   ,8.53   ,9.34  ,11.71  ,11.03   ,9.13   ,9.60   ,9.87  ,12.62  ,10.12   ,9.29   ,8.38   ,9.20   ,2.82   ,9.22   ,5.88   ,5.67   ,6.88
200206  ,-3.06  ,-1.14  ,-1.51  ,-0.50  ,-0.73  ,-3.47  ,-2.18  ,-2.05  ,-3.29  ,-3.57  ,-5.15  ,-0.87  ,-2.49  ,-3.60  ,-2.78  ,-4.12  ,-2.16  ,-4.74  ,-2.20  ,-4.72  ,-4.78  ,-4.37  ,-2.51  ,-5.46  ,-6.78
200207  ,-2.17  ,-1.19  ,-0.27  ,-1.05  ,-4.27  ,-2.40   ,0.04  ,-1.06  ,-1.41  ,-3.15  ,-1.61  ,-1.82  ,-0.71  ,-4.28  ,-3.38  ,-5.23  ,-5.71  ,-4.09  ,-4.32  ,-6.10  ,-5.40  ,-6.61  ,-6.87  ,-7.82  ,-6.74
200208  ,-1.98  ,-1.48  ,-1.41  ,-1.23  ,-3.52  ,-1.19  ,-1.22   ,1.33  ,-0.41  ,-4.64  ,-1.36  ,-0.56  ,-0.60  ,-0.95  ,-4.47  ,-1.70  ,-1.46  ,-1.50  ,-2.35  ,-2.66  ,-0.02  ,-0.76   ,0.14  ,-1.02  ,-1.87
200209  ,-5.49  ,-5.02  ,-3.76  ,-4.51  ,-7.51  ,-3.99  ,-3.30  ,-3.44  ,-5.43  ,-7.78  ,-2.79   ,0.08  ,-0.88  ,-2.74  ,-6.12  ,-4.45  ,-0.87  ,-1.64  ,-3.76  ,-8.34  ,-2.02  ,-5.94  ,-5.19  ,-3.08  ,-8.58
200210  ,-8.50  ,-7.71  ,-6.66  ,-5.51  ,-8.09  ,-8.70  ,-7.67  ,-5.61  ,-8.70  ,-7.42  ,-9.03  ,-5.02  ,-6.28  ,-8.52  ,-8.98  ,-9.91  ,-5.03  ,-6.09  ,-6.98 ,-10.15  ,-6.40  ,-3.89  ,-6.89  ,-8.65  ,-2.81
200211  ,-4.07  ,-4.41  ,-3.85  ,-4.16  ,-4.67  ,-2.04  ,-1.11  ,-0.54   ,0.57  ,-2.57  ,-1.87   ,0.14  ,-0.96   ,0.19  ,-0.02   ,1.92   ,0.67   ,0.24   ,1.76   ,4.35   ,2.52   ,4.09   ,2.08   ,5.22   ,6.41
200212  ,-0.04   ,1.15   ,1.23   ,0.30   ,0.23  ,-0.09   ,0.09   ,0.79  ,-1.13  ,-0.35  ,-1.98   ,0.34   ,0.33  ,-0.05  ,-2.40  ,-2.42   ,1.28  ,-1.02  ,-0.85  ,-5.05  ,-0.25  ,-0.30   ,0.24  ,-2.11  ,-6.21
200301   ,3.99   ,3.31   ,2.46   ,2.24   ,1.86   ,2.02   ,0.56   ,0.32  ,-0.25  ,-2.12  ,-2.20  ,-2.59  ,-2.76  ,-0.90  ,-1.92   ,0.95  ,-1.54  ,-3.61  ,-4.33  ,-5.01  ,-1.80  ,-3.06  ,-2.52  ,-5.96  ,-4.37
200302   ,7.93   ,6.56   ,6.70   ,4.83   ,5.12   ,8.87   ,4.07   ,7.77   ,5.65   ,2.64   ,7.01   ,4.51   ,4.28   ,4.31   ,0.53   ,6.68   ,4.63   ,3.09   ,4.20   ,1.97   ,2.30   ,2.70   ,0.77  ,-2.26   ,1.08
200303   ,1.26   ,0.65   ,0.84   ,1.05  ,-1.18   ,2.65   ,1.09   ,2.80   ,0.01   ,0.23  ,-2.20   ,0.89   ,0.13  ,-1.81  ,-0.67   ,0.58  ,-0.88  ,-1.70   ,2.73  ,-2.67  ,-4.60  ,-3.26  ,-3.12  ,-4.12  ,-3.95
200304   ,7.24   ,4.22   ,3.76   ,5.16   ,5.10   ,4.92   ,3.26   ,3.81   ,3.00   ,5.21   ,4.44   ,2.72   ,3.53   ,3.08   ,4.90   ,3.96   ,3.07   ,2.76   ,0.19   ,2.32   ,2.96   ,3.12   ,0.10  ,-1.76  ,-0.50
200305   ,8.97   ,5.82   ,8.27   ,7.73  ,10.17   ,6.84   ,4.66   ,4.15   ,6.15   ,6.58   ,5.00   ,1.84   ,3.58   ,3.72   ,3.02   ,2.21   ,1.65   ,4.67   ,4.36   ,7.45   ,3.32   ,3.69   ,1.91   ,5.80   ,5.38
200306  ,12.99  ,10.87   ,9.25   ,8.43   ,9.99  ,10.56   ,4.01   ,3.61   ,4.46   ,9.47  ,12.16   ,7.35   ,4.75   ,5.53   ,4.63   ,9.73   ,6.54   ,8.63   ,7.29   ,7.79  ,11.14   ,4.64   ,4.86   ,7.99   ,6.28
200307   ,0.95   ,0.20   ,2.12   ,2.29   ,3.87   ,2.04  ,-1.09   ,0.60   ,2.03   ,4.50   ,4.94   ,1.69   ,0.51   ,1.95   ,2.77   ,5.56   ,0.93   ,0.35  ,-0.69   ,2.31   ,6.39   ,4.45   ,3.43   ,4.35   ,1.19
200308  ,10.52  ,10.14   ,9.27   ,9.59   ,9.56  ,12.36   ,8.56   ,7.76   ,6.39   ,5.06  ,11.55   ,9.45   ,8.50   ,5.32   ,7.20  ,11.82  ,12.04   ,8.03   ,7.69   ,8.51  ,12.35  ,10.50   ,8.31   ,6.55  ,10.24
200309   ,8.33   ,9.15   ,8.27  ,10.37  ,14.16   ,8.00   ,5.98   ,7.97   ,5.57   ,9.05  ,10.47   ,8.80   ,8.89   ,9.89  ,12.18  ,11.12   ,4.79   ,6.71   ,8.14   ,9.60   ,5.43   ,4.29   ,4.17   ,9.79   ,6.40
200310   ,5.34   ,3.06   ,6.74  ,10.70  ,13.61   ,5.17   ,2.48   ,3.19   ,7.15  ,12.16   ,8.39   ,5.49   ,1.36   ,1.91   ,7.61   ,6.88   ,6.49   ,4.62   ,0.74   ,4.82   ,8.19   ,5.33  ,-0.35   ,3.41   ,2.53
200311  ,-9.17  ,-6.49  ,-5.77  ,-9.26  ,-9.90  ,-6.84  ,-6.31  ,-4.90  ,-3.88  ,-7.04  ,-7.41  ,-8.75  ,-4.58  ,-3.97  ,-5.94  ,-7.13  ,-5.57  ,-3.38  ,-1.75  ,-6.76  ,-5.94  ,-3.78  ,-0.98  ,-6.11   ,0.04
200312   ,2.83   ,3.73   ,6.47   ,5.39   ,4.34   ,6.21   ,5.50   ,6.74   ,8.04   ,3.50   ,6.25   ,5.49   ,6.57   ,6.71   ,3.92   ,6.89   ,7.93   ,6.89   ,7.43   ,6.73   ,7.19   ,7.62   ,5.50   ,4.01   ,7.22
200401  ,10.80   ,7.93  ,11.42   ,6.31  ,10.08   ,8.91   ,5.97   ,4.15   ,4.56   ,7.77   ,4.21   ,6.20   ,1.31   ,2.67   ,4.84   ,2.91   ,3.07   ,1.55  ,-1.95   ,3.55   ,1.89   ,2.90  ,-0.72   ,5.14   ,0.71
200402  ,-1.47   ,0.53   ,0.46   ,1.93  ,-1.21  ,-0.08   ,1.67   ,1.36   ,0.99  ,-0.66  ,-0.64  ,-1.27   ,2.15   ,3.39   ,1.79  ,-1.14   ,0.57   ,1.33   ,0.11  ,-0.76  ,-3.34  ,-2.15  ,-1.08   ,1.56   ,3.18
