Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
199706  ,-5.10  ,-0.36   ,0.55  ,-1.63  ,-1.38  ,-2.08  ,-1.72   ,2.54  ,-2.00   ,2.89  ,-1.20  ,-1.54  ,-1.44   ,8.32   ,8.56   ,0.89  ,-0.27   ,0.03   ,4.59   ,0.88   ,5.10   ,2.65   ,3.34   ,2.72  ,-0.49
199707  ,-2.98   ,2.72   ,3.71   ,0.77   ,6.36   ,2.78   ,2.59   ,0.40   ,5.18  ,11.51   ,1.83   ,0.05   ,8.86  ,-1.53   ,6.02   ,3.14   ,0.05  ,-1.24  ,-0.34   ,0.20   ,4.78   ,0.41   ,2.99  ,-1.37  ,-0.69
199708  ,-3.82  ,-2.87  ,-0.71   ,2.40   ,6.90   ,3.88  ,-5.09  ,-5.52   ,3.57   ,7.79  ,-4.52  ,-4.51  ,-5.81  ,-4.59  ,12.00  ,-2.87  ,-6.72  ,-6.23  ,-3.35   ,1.05 ,-16.18  ,-9.95  ,-7.73  ,-7.06  ,-1.15
199709  ,-1.01  ,-3.64  ,-0.63  ,-2.54  ,-5.60  ,-1.32  ,-1.46  ,-4.70  ,-6.49  ,-4.32   ,1.77   ,1.94   ,3.00  ,-0.16 ,-10.05   ,7.58   ,2.64   ,2.01  ,-1.21  ,-3.42   ,9.99   ,3.39   ,4.31   ,5.67   ,2.28
199710 ,-21.24 ,-25.54 ,-20.67 ,-20.18 ,-23.55 ,-25.05 ,-22.41 ,-23.42 ,-24.10 ,-30.73 ,-24.00 ,-18.36 ,-20.78 ,-21.54 ,-30.88 ,-23.23 ,-16.75 ,-20.02 ,-21.47 ,-29.40 ,-19.63 ,-21.27 ,-22.29 ,-20.21 ,-28.58
199711  ,-7.24  ,-9.49  ,-4.55  ,-5.89  ,-4.69  ,-4.18  ,-5.86  ,-5.70  ,-4.68 ,-11.68  ,-2.81  ,-1.32  ,-4.51  ,-6.61  ,-7.42   ,1.44  ,-0.24  ,-4.83  ,-5.90  ,-4.17   ,1.59  ,-3.43   ,0.58   ,0.49  ,-2.17
199712  ,-4.29  ,-7.93  ,-4.94  ,-9.92  ,-5.12  ,-5.29  ,-6.90 ,-10.11  ,-2.06  ,-7.06  ,-9.71  ,-2.32  ,-6.67  ,-4.10 ,-10.89  ,-7.76   ,1.39  ,-5.65  ,-5.70  ,-4.41   ,1.19   ,1.14  ,-0.87   ,1.93  ,-3.68
199801   ,0.87 ,-10.62  ,-8.81  ,-7.32 ,-12.78 ,-10.11  ,-8.01  ,-9.19 ,-17.61 ,-23.47 ,-13.11  ,-0.45  ,-0.15 ,-16.66 ,-29.39 ,-15.89  ,-1.22  ,-1.95  ,-9.50 ,-20.24  ,-6.28  ,-4.93  ,-6.75  ,-7.76 ,-20.09
199802   ,1.27  ,12.94   ,8.61   ,8.93   ,9.29  ,11.98  ,14.84  ,17.61  ,14.84  ,20.86  ,19.97  ,13.32   ,6.84  ,17.32  ,32.72  ,13.78   ,7.95   ,8.35  ,13.03  ,22.56  ,10.67  ,12.47  ,10.56  ,11.93  ,21.56
199803  ,-4.35  ,-2.56  ,-0.00  ,-1.45  ,-1.74  ,-3.58  ,-2.46   ,0.81  ,-2.30  ,-1.32  ,-2.42  ,-3.06  ,-4.44  ,-3.40   ,0.82  ,-1.83   ,2.74  ,-2.81  ,-1.63  ,-1.55  ,-2.89  ,-1.05  ,-1.42   ,0.21  ,-0.35
199804  ,-4.32  ,-4.73  ,-4.51  ,-3.93  ,-2.62  ,-2.71  ,-3.31  ,-5.87  ,-2.45  ,-5.89  ,-1.24  ,-2.82  ,-1.70  ,-3.85  ,-7.53  ,-2.39  ,-4.98  ,-2.43  ,-5.15  ,-5.46  ,-8.09  ,-4.36  ,-3.61  ,-3.90  ,-9.21
199805 ,-10.56 ,-10.67  ,-9.63  ,-8.79  ,-9.34  ,-9.91 ,-11.82  ,-9.60  ,-7.39 ,-11.85 ,-13.05  ,-9.96 ,-10.90 ,-10.14 ,-14.86  ,-8.18  ,-6.95 ,-11.42 ,-11.74 ,-14.83 ,-11.32 ,-11.54  ,-7.79 ,-11.32 ,-14.18
199806  ,-9.50 ,-15.35 ,-10.63 ,-10.22  ,-5.79  ,-9.32 ,-10.44 ,-11.39  ,-8.45  ,-9.48  ,-8.76  ,-4.33 ,-13.57 ,-11.73 ,-11.35 ,-10.89  ,-3.81  ,-9.30 ,-11.60  ,-8.18  ,-4.20  ,-8.00  ,-6.14   ,2.65  ,-8.53
199807   ,5.38   ,0.94  ,-2.83  ,-2.40  ,-3.77  ,-4.04  ,-4.39  ,-2.42  ,-5.78 ,-11.35  ,-2.21  ,-0.23  ,-5.24  ,-2.75  ,-8.46   ,0.66  ,-1.11  ,-1.51  ,-6.11  ,-9.11   ,2.07  ,-2.96  ,-3.60  ,-6.01 ,-14.28
199808 ,-16.06 ,-15.17 ,-13.79 ,-13.46 ,-13.36 ,-12.20 ,-13.46 ,-13.98 ,-13.78 ,-20.47 ,-10.82 ,-15.65 ,-16.84 ,-19.17 ,-16.08 ,-13.83 ,-20.82 ,-18.06 ,-21.42 ,-19.68  ,-6.97 ,-10.45 ,-20.50 ,-15.57  ,-9.80
199809   ,8.14   ,6.24   ,4.15   ,5.14   ,6.09   ,5.80   ,3.93  ,10.38   ,6.96   ,7.43   ,8.74   ,8.26   ,5.59  ,12.94   ,9.81  ,10.36  ,10.79   ,7.99  ,10.06   ,7.01  ,13.06  ,12.02  ,14.85  ,12.27  ,11.65
199810  ,13.80  ,13.85  ,14.11  ,17.68  ,20.20  ,11.12  ,14.93  ,11.52  ,20.00  ,31.34   ,7.69  ,14.17  ,15.51  ,19.15  ,32.41  ,11.14  ,16.87  ,18.15  ,25.64  ,42.22   ,5.92  ,16.35  ,21.51  ,26.71  ,44.14
199811   ,8.84  ,12.07   ,6.67   ,3.68   ,5.26   ,6.15   ,5.83   ,5.44   ,6.36   ,9.14   ,5.69   ,4.55   ,5.92  ,10.66  ,14.34   ,4.29   ,7.39  ,16.69  ,10.82  ,11.83   ,1.13   ,4.02   ,2.63   ,6.63  ,-0.75
199812  ,-7.25   ,0.08  ,-4.10  ,-2.11  ,-4.23   ,2.57 ,-10.12  ,-2.23  ,-1.86  ,-6.96  ,-0.77   ,0.49  ,-0.95  ,-2.15  ,-6.87   ,0.79   ,2.25  ,-2.69  ,-4.66  ,-5.21  ,-4.92  ,-2.10   ,0.51  ,-0.50  ,-4.98
199901   ,5.79   ,6.30   ,3.09   ,2.59   ,0.47  ,-4.21   ,1.28   ,1.28  ,-0.86  ,-5.16  ,10.30   ,1.44  ,-0.92   ,2.84  ,-6.38   ,3.64   ,4.15   ,0.89  ,-0.13  ,-6.28  ,-0.52   ,1.50  ,-0.59   ,1.24 ,-11.31
199902   ,3.63  ,-0.66   ,1.34  ,-3.66  ,-1.39   ,0.48  ,-2.15   ,3.26  ,-3.14  ,-2.17  ,-2.45   ,0.27  ,-2.17  ,-1.31  ,-0.10  ,-2.35  ,-3.24  ,-0.61  ,-2.86   ,0.18   ,0.82  ,-0.84  ,-1.17  ,-1.57   ,0.38
199903  ,-2.07   ,4.50   ,4.23   ,5.16   ,3.44   ,5.48   ,5.47   ,5.82   ,2.06   ,4.03   ,2.76   ,2.23   ,0.96   ,6.55   ,6.06   ,5.03  ,11.06   ,6.24   ,8.28  ,11.30   ,7.13  ,10.30  ,10.85   ,8.38  ,17.31
199904  ,18.46  ,17.42  ,27.02  ,22.83  ,27.16  ,10.01  ,19.68  ,16.82  ,18.56  ,31.05   ,7.00   ,8.55  ,26.94  ,19.98  ,28.85  ,11.37   ,7.62  ,13.95  ,17.51  ,24.57  ,19.07  ,14.70  ,17.57  ,15.73  ,28.74
199905   ,4.09   ,2.67   ,5.55  ,12.83  ,17.62  ,13.06   ,5.69   ,1.38   ,8.91   ,7.64  ,-2.89   ,2.63  ,-3.25  ,-0.70   ,6.94   ,3.52  ,-3.64  ,-7.71  ,-1.42  ,-0.92  ,-8.22  ,-9.18  ,-5.66  ,-4.20  ,-6.94
199906  ,14.42   ,9.45  ,14.67  ,17.58  ,20.63  ,10.17   ,6.76  ,10.85  ,19.66  ,19.90  ,12.20   ,4.89  ,17.18  ,12.01  ,17.61  ,13.61   ,7.35   ,6.38   ,9.07  ,14.12   ,6.75   ,6.24   ,9.86  ,11.41  ,13.13
199907   ,3.63   ,0.76  ,-3.89  ,-2.81  ,-1.78   ,0.80  ,-3.64  ,-3.51 ,-11.98  ,-8.55  ,-2.01  ,-2.63  ,-2.34   ,0.47  ,-6.40   ,2.62  ,-1.54   ,0.82  ,-0.27  ,-5.04  ,-1.78  ,-1.30   ,0.98  ,-3.04  ,-5.36
199908  ,-0.99   ,1.42  ,-2.96  ,-4.45  ,-4.63  ,-2.17  ,-2.58  ,-1.70  ,-4.58  ,-2.51   ,2.32  ,-0.88  ,-0.80  ,-2.98  ,-4.84  ,-3.26  ,-2.35  ,-2.89  ,-4.58  ,-4.89   ,0.75  ,-1.37  ,-6.53   ,2.30  ,-4.17
199909  ,12.00   ,3.64   ,1.30   ,3.10   ,9.49  ,-1.83   ,2.37   ,0.17  ,-0.37   ,3.65   ,7.89   ,4.68  ,-1.13   ,0.13  ,-3.75  ,-1.13  ,-0.46  ,-0.15  ,-6.01  ,-3.71  ,-2.12  ,-1.85  ,-3.25  ,-3.23  ,-4.87
199910   ,0.97   ,2.38   ,4.51   ,2.08  ,-3.81   ,3.07   ,3.46  ,-5.32   ,0.97  ,-4.82  ,-0.19  ,-2.04   ,0.17  ,-3.00   ,1.00  ,-3.70  ,-2.31  ,-1.56  ,-1.68  ,-1.23   ,5.04   ,1.57   ,1.92   ,3.02   ,0.48
199911  ,10.95  ,13.92   ,5.93   ,4.43   ,2.39   ,9.65   ,3.27   ,4.21   ,4.65   ,1.98   ,2.51   ,8.98   ,8.24   ,6.20   ,2.40  ,11.25   ,7.27   ,5.00   ,0.59   ,3.38  ,10.40   ,6.42  ,13.28   ,7.14  ,-2.05
199912   ,6.73  ,10.36   ,9.58  ,11.52  ,11.02   ,9.02  ,10.48   ,9.81   ,4.83  ,13.72   ,5.47  ,18.99   ,8.39   ,6.35   ,9.64   ,6.37   ,3.09   ,1.50   ,6.06  ,19.97   ,7.98   ,8.56  ,10.82  ,14.31   ,1.38
200001   ,3.52  ,-1.16   ,9.53   ,7.43  ,15.48  ,-5.12  ,-5.93  ,-1.30  ,-3.50   ,4.14  ,-5.22 ,-12.00  ,-8.74   ,0.36  ,-6.79  ,-5.69  ,-7.83  ,-9.24  ,-8.62  ,-9.89  ,-9.86  ,-7.18   ,1.48 ,-10.99 ,-14.85
200002   ,4.04   ,7.59   ,5.52   ,9.62  ,13.13  ,-4.22   ,0.35  ,-5.00   ,2.92   ,7.59   ,0.32   ,4.07   ,5.40   ,5.42  ,-1.74  ,-5.73  ,-2.51   ,0.53  ,-3.47  ,-4.98   ,9.71  ,-3.10   ,2.86  ,-9.68  ,-8.74
200003  ,-1.83  ,12.94   ,0.38  ,-1.02  ,-0.50   ,3.48   ,6.20  ,-2.16  ,-9.05   ,0.06  ,-2.80  ,-3.58   ,2.07  ,-3.07  ,-4.41   ,4.73   ,5.42   ,1.09   ,1.36  ,-6.09  ,-5.21   ,3.79   ,1.90   ,3.74   ,8.43
200004 ,-25.56 ,-29.13 ,-26.66 ,-23.07 ,-21.07  ,-8.22 ,-14.71 ,-10.06 ,-11.40 ,-16.69  ,-8.82 ,-12.36 ,-10.62 ,-15.45 ,-10.88  ,-8.93  ,-7.37  ,-2.07  ,-3.72  ,-8.82  ,-5.17  ,-3.92  ,-8.99   ,0.39   ,5.98
200005  ,-7.58 ,-17.36  ,-6.01  ,-9.48  ,-9.69 ,-13.72  ,-7.31  ,-9.90  ,-7.90  ,-9.35  ,-2.08  ,-5.87  ,-7.41  ,-5.89 ,-12.35  ,-4.71  ,-1.64  ,-9.41  ,-9.55 ,-12.77  ,-6.68  ,-4.23 ,-11.27 ,-14.34  ,-5.80
200006   ,6.75   ,4.20  ,10.35   ,5.38   ,4.40   ,9.63  ,15.01   ,8.55   ,6.42   ,5.83   ,9.45   ,6.85   ,8.64  ,21.86  ,11.75  ,13.74   ,7.51  ,11.26  ,10.47  ,30.69   ,8.57   ,9.09  ,16.38  ,14.50   ,6.83
200007   ,5.32   ,5.70   ,2.73   ,2.77   ,1.45  ,-1.92  ,-1.24   ,0.39   ,0.12   ,0.10  ,-4.80  ,-2.52  ,-1.18   ,0.13   ,0.55  ,-4.19  ,-2.58   ,2.00   ,2.23   ,1.65  ,-1.93  ,-1.20   ,0.43   ,2.14   ,8.42
200008  ,-3.80  ,-3.91  ,-1.67  ,-0.20   ,1.75  ,-0.49  ,-2.34  ,-0.70   ,2.98   ,4.04   ,1.00  ,-0.09   ,0.75   ,3.13   ,4.14   ,6.51   ,1.43  ,-1.23   ,2.40   ,6.59   ,0.82   ,1.77   ,3.81   ,6.16  ,11.57
200009 ,-17.01 ,-14.06 ,-10.75  ,-9.35  ,-7.70 ,-11.96 ,-11.70  ,-7.90 ,-10.45  ,-9.17 ,-17.13 ,-16.33  ,-7.48  ,-8.54 ,-10.13 ,-11.52  ,-6.82  ,-7.68  ,-8.37  ,-7.31 ,-11.24  ,-6.49  ,-3.12  ,-4.14  ,-5.69
200010  ,-9.32  ,-8.64  ,-7.78  ,-5.03  ,-8.49  ,-7.08  ,-7.90  ,-7.40  ,-6.10  ,-6.05  ,-6.54 ,-11.45  ,-3.47  ,-1.73  ,-6.10  ,-5.17  ,-3.56  ,-4.37  ,-3.56  ,-6.71  ,-8.09   ,0.90  ,-7.80  ,-1.53  ,-4.02
200011   ,1.48  ,-2.67   ,1.24   ,0.70   ,2.20  ,-2.32  ,-3.91  ,-1.54   ,1.96  ,-2.45  ,-1.02   ,2.65   ,3.25   ,0.95  ,-0.02   ,1.37   ,3.93   ,1.09   ,4.81  ,-2.21  ,-6.78   ,2.89  ,-1.21   ,6.00   ,1.80
200012  ,-2.24  ,-0.05  ,-0.72   ,1.35   ,1.40  ,-4.87  ,-0.97   ,2.61   ,2.57   ,1.92  ,-2.71  ,-0.15   ,0.90   ,4.49   ,3.48  ,-0.07   ,5.40   ,5.13   ,6.87   ,8.15  ,-2.06   ,7.04   ,6.15   ,8.61  ,12.91
200101   ,8.05   ,1.15  ,-0.05   ,0.82  ,-0.11   ,4.71  ,-1.61   ,0.70   ,0.16   ,0.25   ,5.94   ,3.70   ,3.13   ,2.93   ,4.81   ,6.59   ,4.19   ,2.43  ,-1.19   ,4.34   ,8.03  ,-1.38   ,4.41   ,2.32   ,9.51
200102  ,-2.98  ,-4.91  ,-3.43  ,-2.50   ,1.02  ,-6.00  ,-0.10  ,-3.41  ,-2.42   ,4.09 ,-11.26  ,-0.33  ,-0.99   ,1.80   ,4.20  ,-0.50  ,-2.65  ,-3.97  ,-0.92   ,6.18  ,-9.19  ,-1.72  ,-4.04  ,-3.29   ,2.85
200103 ,-18.20 ,-16.27 ,-12.52 ,-10.95  ,-8.65 ,-18.40 ,-18.91 ,-12.67  ,-7.89  ,-9.23 ,-19.56 ,-14.98 ,-11.05  ,-8.26 ,-10.24 ,-12.42  ,-9.19  ,-8.95  ,-7.36 ,-15.10 ,-19.94  ,-9.30 ,-13.46 ,-10.19  ,-9.14
200104   ,5.52   ,4.62   ,5.00   ,5.73   ,5.09   ,6.07   ,7.58   ,4.72   ,6.91   ,3.72   ,6.78   ,7.52  ,10.07   ,5.13   ,7.24   ,6.55   ,4.70  ,11.16  ,11.93   ,0.92  ,12.90   ,3.93   ,8.60   ,1.98  ,-4.80
200105  ,-1.20   ,4.81   ,4.84   ,5.56   ,9.35   ,2.14   ,6.34   ,4.81   ,7.58   ,7.53  ,-5.35   ,4.71   ,1.82   ,2.13   ,8.16   ,3.36   ,0.87   ,2.56  ,-0.75   ,1.42  ,-5.12   ,0.16  ,-0.34   ,3.75  ,-0.40
200106   ,1.26   ,2.10   ,3.07   ,2.21   ,0.99   ,1.85   ,2.32   ,2.19   ,3.04   ,2.40   ,0.57   ,0.34   ,6.86   ,2.87   ,0.87   ,3.04   ,5.55   ,6.35   ,2.80   ,2.37   ,0.11   ,2.59   ,1.15   ,4.81  ,-5.18
200107  ,-4.70  ,-4.88  ,-4.05  ,-3.03  ,-6.01  ,-8.64 ,-10.19  ,-5.55  ,-5.73  ,-5.49  ,-6.44  ,-2.63  ,-3.97  ,-1.63  ,-3.18  ,-3.19   ,1.82  ,-2.41  ,-3.44  ,-3.62  ,-0.22  ,-3.91  ,-4.85  ,-3.73  ,-1.92
200108  ,-4.28  ,-0.92  ,-0.05  ,-1.79  ,-2.90  ,-0.44  ,-2.39  ,-2.90  ,-0.58  ,-2.80  ,-1.16   ,3.38   ,2.38   ,1.76  ,-0.36   ,0.48  ,-0.45   ,1.58  ,-0.68  ,-1.40   ,3.55   ,2.88  ,-3.73  ,-4.61  ,-3.77
200109 ,-16.17 ,-17.02 ,-18.71 ,-15.14 ,-14.88 ,-16.64 ,-19.73 ,-16.93 ,-15.20 ,-14.56 ,-14.40 ,-15.49  ,-6.79 ,-12.24 ,-15.30 ,-15.15 ,-13.53  ,-7.79  ,-9.09 ,-14.92 ,-10.48 ,-15.44 ,-14.65 ,-15.44 ,-14.42
200110   ,7.93   ,7.51   ,7.48   ,5.99   ,5.77   ,4.60  ,10.41  ,10.97   ,5.94   ,7.60  ,10.41  ,10.12   ,7.54   ,8.83   ,8.52   ,7.16   ,7.08   ,4.61   ,4.97   ,1.42  ,-0.23   ,9.90   ,6.03   ,4.03   ,4.09
200111  ,10.00   ,9.16   ,9.02  ,10.39  ,10.35   ,3.56   ,8.94   ,8.13   ,8.68   ,7.07   ,4.80   ,7.33   ,3.46   ,8.25   ,6.06   ,6.09   ,6.90  ,10.59   ,5.80   ,8.41   ,4.22   ,9.64  ,10.59  ,10.44  ,10.81
200112  ,-1.09   ,0.69   ,0.27   ,0.24   ,0.41   ,1.41  ,-0.46  ,-1.04   ,3.88   ,1.31  ,-0.64   ,0.52   ,0.43   ,1.99   ,2.17   ,3.66   ,2.71   ,2.00   ,1.61   ,2.36   ,2.07   ,0.60   ,2.96   ,7.56   ,7.79
200201   ,4.46   ,3.97  ,12.00   ,7.61   ,6.06   ,1.13   ,2.52   ,4.21   ,9.97   ,3.16  ,-1.79   ,7.62   ,6.58   ,6.01   ,6.87   ,3.84   ,3.95   ,7.85   ,9.33   ,4.75  ,-0.60   ,2.80   ,0.48  ,-2.63  ,-4.22
200202   ,2.14   ,2.52   ,2.10   ,1.36   ,0.84  ,-4.18  ,-1.26  ,-1.13  ,-0.14   ,1.41  ,-2.19  ,-2.25  ,-0.14   ,1.35   ,2.04   ,3.37   ,0.33   ,0.00   ,3.81   ,1.86  ,-2.11   ,1.69  ,-4.62  ,-6.38   ,0.49
200203   ,2.62   ,4.52   ,7.24   ,5.72   ,6.25   ,3.97   ,2.53   ,7.40   ,6.56   ,3.62   ,0.07   ,2.11   ,3.34   ,4.86   ,2.24   ,6.61   ,7.48   ,6.03   ,4.15   ,2.42   ,5.09   ,1.75   ,7.11   ,4.47   ,1.70
200204  ,-3.53   ,0.20   ,1.37   ,1.77   ,2.68  ,-0.76  ,-5.36   ,0.59   ,0.07   ,0.95  ,-5.44  ,-2.27   ,1.75   ,2.89   ,0.63   ,2.21   ,0.02  ,-0.73   ,1.80   ,1.54   ,0.40  ,-1.30   ,0.08   ,7.77   ,7.56
200205   ,5.62   ,7.76   ,6.20   ,6.43   ,7.04   ,1.51   ,5.54   ,5.91   ,4.12   ,4.14  ,-0.37   ,8.25   ,8.23   ,6.41   ,2.82   ,1.83   ,5.34   ,1.99   ,6.86   ,3.80  ,-0.03   ,5.26   ,0.37  ,-1.60  ,-5.08
200206  ,-8.50  ,-6.01  ,-3.85  ,-4.54  ,-4.73  ,-8.50  ,-5.84  ,-5.21  ,-4.69  ,-3.18  ,-8.89  ,-3.77  ,-6.75  ,-3.56  ,-2.31  ,-5.01  ,-2.50  ,-3.09  ,-0.52  ,-1.39  ,-5.35  ,-4.77  ,-7.68  ,-6.29  ,-1.69
200207 ,-10.68  ,-9.42  ,-6.87  ,-8.73  ,-9.52 ,-11.26 ,-10.68 ,-11.56  ,-8.00  ,-8.87  ,-6.64  ,-6.14  ,-8.81  ,-5.88  ,-4.17 ,-10.51  ,-9.28  ,-7.51  ,-7.34  ,-5.13  ,-4.80  ,-7.31  ,-3.99  ,-2.89  ,-7.52
200208   ,0.72  ,-0.05   ,0.74  ,-0.86   ,0.09   ,2.11  ,-3.05   ,3.55   ,1.88   ,1.80   ,3.18   ,1.26   ,2.42   ,0.26  ,-0.15   ,5.27  ,-2.15   ,1.94   ,5.42  ,-0.84   ,0.03   ,3.60   ,0.20  ,-5.88  ,-2.64
200209  ,-8.78  ,-8.68  ,-7.34  ,-8.41  ,-8.01  ,-9.91  ,-9.79  ,-5.74  ,-7.58  ,-7.81  ,-9.39  ,-8.47  ,-4.11  ,-6.85  ,-6.75  ,-8.46  ,-6.56  ,-6.76  ,-4.23 ,-10.24  ,-4.08  ,-6.89  ,-7.80 ,-10.53  ,-9.53
200210  ,-0.83   ,3.16   ,2.72   ,2.07   ,1.48   ,2.73   ,1.13   ,1.89   ,3.11   ,1.77  ,-0.80  ,-0.60   ,1.35   ,3.59   ,4.24   ,4.17   ,0.75  ,-0.41   ,1.03   ,4.07   ,4.07   ,5.03   ,9.34   ,4.29   ,6.47
200211  ,-5.07   ,1.14  ,-0.39   ,0.05   ,1.98  ,-0.20   ,0.43   ,0.32   ,2.27   ,1.87  ,-1.37  ,-4.08   ,0.38   ,3.02   ,4.32   ,0.70   ,3.19   ,1.66   ,1.40   ,2.37   ,1.58  ,-0.25   ,6.38   ,6.33   ,2.19
200212  ,-1.84  ,-0.23  ,-0.39  ,-0.05  ,-0.04   ,1.52   ,0.46   ,1.38   ,0.89   ,1.86  ,-2.20   ,2.83   ,1.45   ,1.34  ,-1.07   ,1.39   ,0.53   ,4.41   ,3.23  ,-0.45  ,-1.88  ,-4.10  ,-5.07  ,-6.75  ,-3.69
200301   ,0.82   ,3.21   ,3.96   ,3.20   ,2.77   ,4.24   ,4.69   ,0.61   ,2.50   ,4.01   ,3.04   ,1.13   ,3.79   ,5.13   ,2.63   ,4.74   ,8.44   ,4.73   ,4.80   ,4.24   ,1.61   ,1.87  ,-0.79   ,0.32   ,1.90
200302  ,-3.33  ,-3.38  ,-3.22  ,-1.36   ,1.30  ,-2.74   ,2.10  ,-1.45   ,2.42   ,3.50  ,-2.13  ,-2.57   ,1.13   ,2.18   ,2.47  ,-3.34   ,1.78  ,-1.48   ,2.52   ,1.10  ,-1.51  ,-1.55  ,-3.08  ,-1.62   ,0.69
200303  ,-3.76  ,-1.54  ,-3.21  ,-4.19  ,-3.04  ,-2.95  ,-2.95  ,-3.85  ,-3.72  ,-4.11  ,-2.87   ,0.57   ,0.01  ,-0.01  ,-1.48  ,-2.93  ,-2.20  ,-0.24  ,-0.43  ,-2.71   ,0.64   ,4.49  ,-0.34  ,-6.64  ,-3.27
200304   ,1.26   ,2.90   ,2.00   ,4.02   ,0.54   ,4.51   ,1.84   ,2.59   ,4.13   ,0.10   ,6.24   ,3.85   ,7.35   ,3.61   ,2.67   ,7.75   ,4.35   ,4.46   ,4.59   ,3.72   ,4.65   ,7.62   ,4.58   ,2.20  ,-2.60
200305   ,4.98   ,3.76   ,5.72   ,9.06  ,12.76   ,5.23   ,9.35  ,11.13  ,11.89  ,16.03   ,8.17   ,8.40   ,9.27  ,12.39  ,13.62   ,5.02   ,8.53  ,10.40   ,7.25  ,12.01   ,5.80   ,4.15   ,8.41   ,8.86   ,9.01
200306   ,4.23   ,5.14   ,4.64   ,3.94   ,5.59   ,5.50   ,2.75   ,4.91   ,5.20   ,4.76   ,2.28   ,4.75   ,6.69   ,6.87   ,7.02   ,7.01   ,4.91   ,5.77   ,3.25   ,5.50   ,2.90   ,4.70   ,2.63   ,2.70   ,3.91
200307   ,4.88   ,8.12   ,9.23  ,10.50  ,12.52   ,4.22   ,6.62   ,8.70   ,8.84  ,13.97   ,2.55   ,7.55   ,7.75   ,7.79   ,9.73  ,-0.50  ,-0.75   ,3.75   ,6.41   ,7.56   ,3.27  ,-1.87   ,3.24   ,7.24   ,6.08
200308   ,6.34   ,8.03   ,9.34  ,12.04  ,16.24   ,8.97   ,9.15   ,7.68   ,5.52  ,12.52   ,6.57   ,5.73   ,4.59   ,4.30   ,7.78   ,1.83   ,6.17   ,5.29   ,4.36  ,14.43   ,6.18  ,-1.83   ,7.39  ,11.49  ,14.59
200309   ,9.29  ,12.00  ,11.13   ,9.44   ,8.60   ,6.12   ,9.71   ,8.53   ,7.32   ,8.74  ,10.29   ,6.54   ,7.90   ,8.82   ,7.26   ,6.40   ,8.59   ,5.16   ,9.09   ,9.43   ,4.35   ,5.10   ,2.92   ,4.14   ,7.83
200310   ,8.23   ,7.54   ,7.56   ,6.27   ,5.66   ,3.40   ,5.52   ,3.95   ,6.32   ,7.08   ,6.38   ,6.41   ,5.52   ,7.85   ,4.47   ,4.80   ,8.09   ,5.47  ,11.73   ,4.01   ,6.18   ,5.39   ,8.12   ,5.98   ,4.38
200311   ,1.78   ,3.40   ,0.12  ,-0.13  ,-0.18   ,0.36   ,1.02  ,-0.02  ,-0.68  ,-0.58   ,0.51   ,0.39   ,2.78   ,2.11  ,-0.41   ,1.33  ,-0.54  ,-2.01   ,0.04  ,-1.42   ,2.56   ,0.70  ,-0.21  ,-0.47  ,-2.59
200312   ,3.30   ,2.64   ,3.50   ,4.19   ,4.57   ,5.61   ,2.93   ,5.92   ,3.75   ,2.50   ,7.52   ,6.13   ,7.64   ,5.76   ,2.11   ,5.37   ,6.30   ,6.18   ,4.61   ,5.90   ,5.91   ,6.86   ,5.78   ,1.73   ,4.85
200401   ,5.47   ,5.45   ,4.93   ,5.77  ,11.78   ,4.44   ,2.07   ,6.74   ,4.07  ,10.59   ,3.04   ,2.89   ,4.46   ,2.66  ,13.45   ,2.39   ,0.79   ,3.26   ,3.35  ,12.66  ,-0.04   ,2.84   ,1.27  ,11.48  ,11.83
200402   ,0.00   ,4.57   ,6.45   ,3.23   ,9.63   ,1.85   ,3.15   ,2.66   ,4.24   ,4.64   ,0.27   ,2.50   ,5.78   ,5.46   ,4.72   ,2.24   ,4.96   ,0.08   ,1.66   ,3.54   ,3.72   ,4.86   ,6.21   ,0.64   ,1.52
200403  ,-5.54  ,-3.56  ,-1.44  ,-3.04  ,-5.70  ,-4.49  ,-1.85  ,-4.93  ,-2.70  ,-5.73   ,4.90  ,-0.56   ,4.51  ,-2.79  ,-1.19  ,-2.13   ,0.33   ,0.30  ,-2.00  ,-1.34  ,-2.32   ,2.60  ,-0.32  ,-5.29  ,-4.69
200404  ,-7.54 ,-10.47  ,-8.86  ,-9.53  ,-9.15  ,-8.24  ,-6.94  ,-5.51  ,-6.76  ,-8.52  ,-6.62  ,-4.18  ,-7.90  ,-5.85  ,-7.40  ,-4.14  ,-6.07  ,-4.79  ,-5.03  ,-6.74  ,-5.06  ,-7.03  ,-2.90  ,-4.89  ,-6.53
