Date,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,ME1 BM1 HiOP,ME1 BM2 LoOP,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 HiOP,ME1 BM3 LoOP,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 HiOP,ME1 BM4 LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,ME2 BM1 HiOP,ME2 BM2 LoOP,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 HiOP,ME2 BM3 LoOP,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 HiOP,ME2 BM4 LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
199510    ,-5.83    ,-3.39    ,-4.30    ,-2.00    ,-3.91    ,-4.29    ,-1.94    ,-1.61     ,4.53    ,-3.38    ,-1.21     ,0.22    ,-0.12    ,-2.21    ,-0.74    ,-1.89    ,-0.03     ,0.62     ,2.10     ,0.15    ,-6.74     ,0.09     ,0.81    ,-1.51     ,0.37    ,-0.72    ,-0.12    ,-1.86     ,3.02    ,-4.69    ,-0.81    ,-2.59
199511     ,7.92     ,2.19     ,0.74    ,-0.74    ,-0.17     ,0.60     ,2.95     ,1.45     ,4.81    ,-1.38    ,-0.02     ,4.62     ,6.01    ,-0.78     ,2.16    ,-1.10    ,-1.80     ,5.24    ,-2.65     ,1.51     ,7.87     ,1.40     ,1.10     ,2.65    ,-0.02     ,0.21     ,1.12     ,1.14     ,0.48     ,3.07     ,2.86     ,6.42
199512    ,-2.69    ,14.37     ,2.37     ,0.04    ,-2.37     ,7.86     ,0.87     ,0.27    ,-0.81     ,1.23     ,3.77     ,0.80     ,4.49    ,-1.44    ,-0.81     ,3.27     ,5.60     ,6.38    ,-1.80     ,3.94     ,0.60     ,6.10     ,1.93     ,1.18     ,6.24     ,1.77     ,3.52     ,5.35     ,2.95     ,1.96     ,2.97     ,7.87
199601     ,9.94     ,5.37     ,7.97     ,7.36     ,7.70     ,4.34     ,4.29     ,9.31     ,6.75     ,3.34     ,7.38     ,4.93    ,13.69    ,12.78    ,11.86    ,11.18     ,9.45    ,10.34    ,10.37     ,6.95     ,4.78    ,10.08     ,6.51    ,10.49     ,9.45     ,9.07     ,5.68     ,6.32    ,17.78    ,10.54     ,6.60     ,7.96
199602     ,6.06     ,4.41     ,1.33     ,1.90     ,6.20     ,0.33     ,1.85     ,2.26     ,9.34     ,1.93     ,1.56     ,2.12     ,2.13     ,3.35     ,5.91     ,1.71     ,0.46    ,-0.52     ,0.89     ,1.60     ,5.43    ,-1.25     ,1.06     ,4.73     ,2.05    ,-2.87     ,2.38    ,-0.34    ,-2.20     ,1.54     ,1.24    ,-1.08
199603     ,1.42     ,0.62    ,-0.92     ,0.46     ,4.58    ,-0.93    ,-0.80    ,-1.06     ,0.35    ,-1.82     ,0.10     ,0.21    ,-0.39    ,-1.26    ,-2.55     ,4.48     ,0.13     ,2.77    ,-0.30    ,-0.93     ,4.71    ,-0.57    ,-0.84     ,1.46    ,-3.38    ,-0.38    ,-0.36    ,-2.18     ,0.23    ,-0.08    ,-2.50    ,-2.26
199604     ,1.12     ,9.96     ,1.46     ,2.03     ,3.61     ,6.68     ,3.77     ,2.97     ,1.57     ,1.17     ,2.98     ,4.14    ,11.54     ,1.46     ,1.85     ,2.51     ,2.52     ,1.09     ,2.79     ,1.36     ,8.36     ,1.21     ,3.96     ,3.17     ,3.79     ,5.22     ,2.50     ,2.73    ,-0.47    ,-0.51     ,2.69    ,-0.81
199605     ,5.25    ,14.46    ,-0.25     ,1.79     ,2.24     ,8.70     ,1.28     ,1.23     ,2.60     ,0.93     ,0.77     ,0.17    ,-3.89     ,1.93     ,2.57    ,-0.32    ,-1.91    ,-5.91     ,1.21     ,2.76    ,-0.51     ,1.69    ,-0.33     ,2.02    ,-1.88     ,2.60    ,-1.28     ,0.80     ,1.86     ,0.86     ,0.21     ,0.15
199606    ,-6.02    ,-3.85    ,-3.34    ,-0.64    ,-8.58    ,-3.66    ,-0.65    ,-1.83    ,-1.62    ,-0.45    ,-0.22    ,-1.62    ,-8.63    ,-0.91    ,-0.22    ,-0.63    ,-2.64     ,0.38    ,-1.47    ,-3.75     ,1.09    ,-2.26    ,-2.31    ,-1.42    ,-1.93    ,-0.64    ,-0.93     ,1.19    ,-1.04    ,-0.43    ,-0.35     ,3.85
199607   ,-11.70    ,-9.89    ,-8.34    ,-4.64    ,-8.54    ,-5.78    ,-4.19    ,-3.62    ,-7.52    ,-5.01    ,-3.78    ,-0.76    ,-3.98    ,-3.50     ,0.49    ,-1.80   ,-10.28    ,-6.89    ,-3.96    ,-5.99    ,-3.60    ,-6.91    ,-5.51    ,-0.88    ,-7.86    ,-6.17    ,-3.92    ,-2.60    ,-4.41    ,-3.62    ,-0.78    ,-3.22
199608     ,9.22     ,9.35     ,6.83     ,7.18    ,10.14     ,0.83     ,5.32     ,4.60     ,3.36     ,3.18     ,4.08     ,4.56     ,3.34    ,-1.85    ,-0.86    ,-0.68    ,11.45     ,3.73     ,4.56     ,1.89     ,4.50     ,5.58     ,3.65     ,7.15     ,6.08     ,4.57     ,5.95     ,5.82     ,4.43     ,4.87     ,2.50    ,10.08
199609     ,0.68    ,-1.46    ,-1.04     ,4.07     ,7.34     ,2.81     ,2.13     ,1.57    ,-2.97    ,-0.11     ,1.29     ,5.76     ,0.66     ,4.50     ,1.50    ,10.99    ,-5.96     ,5.16     ,5.45    ,-0.50     ,6.52    ,-0.22     ,2.77     ,4.48     ,2.42     ,3.72     ,2.29     ,5.47     ,3.44     ,3.81     ,1.89     ,5.13
199610     ,3.89    ,-2.54     ,0.55     ,5.99     ,9.48     ,1.15     ,2.06     ,5.75     ,5.10     ,5.30     ,1.16     ,7.02     ,2.82     ,6.19     ,4.77    ,10.64     ,2.78    ,-0.33     ,4.58     ,1.39     ,3.55    ,-1.35     ,2.40     ,3.67    ,-1.05     ,4.34     ,3.83     ,2.83     ,1.71     ,2.83    ,-1.38     ,1.59
199611     ,9.42     ,5.82     ,3.89     ,7.06    ,15.77     ,3.75     ,6.74     ,5.07     ,5.54     ,4.18     ,5.57     ,9.54    ,11.33    ,10.96     ,7.85    ,13.90    ,13.46     ,7.32     ,3.71     ,3.76     ,9.36     ,4.02     ,6.36     ,6.57     ,8.77     ,7.60     ,4.82     ,8.82    ,16.59     ,9.97     ,7.34     ,4.61
199612    ,-5.14    ,-4.00    ,-1.82    ,-0.64     ,1.12     ,0.90    ,-0.64    ,-1.54    ,10.73    ,-0.36    ,-0.17    ,-0.46     ,1.08    ,-0.17     ,2.54     ,2.56    ,-0.15     ,0.99     ,0.74    ,-1.54     ,3.47     ,0.48     ,0.82     ,0.97     ,1.65    ,-0.37     ,1.11    ,-0.70    ,-0.95    ,-0.63     ,0.02    ,-0.89
199701    ,-4.14     ,0.83     ,0.44     ,0.55    ,-5.62    ,-0.50    ,-1.63    ,-0.81     ,1.66     ,2.89    ,-1.45    ,-1.34     ,2.24     ,1.85     ,2.11    ,11.32    ,-5.69     ,0.17    ,-1.14    ,-0.26    ,-2.35    ,-0.74    ,-2.96    ,-4.87    ,-1.32    ,-4.75    ,-2.14    ,-0.57    ,-1.94    ,-1.63    ,-2.02     ,1.99
199702    ,10.16     ,4.70     ,6.34     ,2.72     ,2.43     ,3.68     ,5.99     ,5.06     ,1.79     ,6.25     ,4.93     ,3.23     ,4.36     ,2.15     ,4.68     ,8.41     ,9.74     ,2.37    ,-0.58    ,-0.39     ,1.69     ,1.69     ,1.42     ,3.29     ,2.22     ,1.22     ,0.70     ,3.60    ,-0.06    ,-1.91     ,2.33     ,7.28
199703    ,-4.55    ,-8.86    ,-7.42    ,-2.49    ,-5.29    ,-3.69    ,-2.23    ,-0.78    ,-4.07    ,-4.52    ,-1.34     ,1.99    ,10.88    ,-2.55    ,-1.67    ,15.49    ,-9.15    ,-2.51    ,-4.84    ,-4.34    ,-6.51    ,-4.33    ,-3.55    ,-1.05    ,-6.20    ,-8.59     ,0.66     ,2.75    ,-8.74    ,-3.81    ,-2.31    ,-0.15
199704    ,-9.82    ,-4.19    ,-2.15    ,-1.11    ,-6.24     ,1.27     ,0.61     ,0.14     ,2.57    ,-3.43    ,-2.43     ,5.18     ,4.61     ,5.38     ,6.10     ,3.82    ,-0.10     ,3.71     ,2.77    ,-2.92     ,2.07    ,-1.07     ,0.31     ,3.52    ,-1.84     ,1.24    ,-1.03     ,5.08    ,-1.50     ,0.74     ,1.15     ,9.14
199705     ,2.02     ,3.85     ,3.55     ,4.87     ,4.89     ,5.42     ,4.54     ,3.76     ,7.46     ,5.04     ,2.79     ,8.16     ,6.53     ,6.05     ,6.26    ,14.65    ,-3.02     ,0.50     ,9.71     ,9.89    ,12.85     ,7.19     ,4.95     ,4.48     ,9.06     ,7.63     ,3.61     ,3.48    ,12.35     ,3.82     ,9.28    ,-0.77
199706    ,-3.30    ,-3.62    ,-0.29    ,-0.04    ,-3.29    ,-1.60     ,0.64    ,-0.65    ,-3.77     ,1.97     ,0.86     ,2.29    ,-6.38     ,0.21     ,4.26   ,-10.35    ,-2.89   ,-14.06     ,9.53     ,3.20    ,-0.01     ,0.33     ,1.83     ,7.05    ,-1.60     ,0.56     ,6.70     ,3.43    ,-1.48     ,6.19     ,4.44    ,12.10
199707    ,-4.96    ,-6.95     ,2.23     ,4.44    ,11.59    ,-1.51    ,-0.77     ,3.59    ,15.73     ,6.07     ,3.63     ,0.40     ,4.37     ,8.34    ,11.38     ,8.36     ,3.90     ,7.60     ,1.45     ,0.82     ,7.54     ,1.91     ,1.11     ,2.67    ,-5.15     ,2.54     ,0.61     ,3.39    ,-0.29     ,1.16    ,-2.12    ,-2.42
199708     ,3.34     ,3.74     ,4.67    ,-5.90     ,7.79     ,0.06    ,-5.83     ,0.11    ,15.52     ,1.01     ,0.55    ,-2.34    ,10.36     ,9.44     ,2.56    ,15.78    ,-7.16   ,-15.16   ,-15.09   ,-12.69    ,-8.70   ,-10.87    ,-2.04    ,-9.20    ,-7.79    ,-6.73    ,-6.76    ,-4.11    ,-2.48    ,-7.82     ,0.65    ,-4.32
199709    ,-0.70    ,-4.08    ,-2.71     ,1.39    ,-5.19    ,-4.40     ,1.48    ,-3.07    ,-3.02    ,-7.54    ,-5.79    ,-2.76   ,-13.46    ,-2.27    ,-6.95    ,-5.49    ,14.72    ,13.15     ,6.82     ,5.14     ,5.72     ,1.89     ,2.34     ,5.88     ,5.49     ,0.05     ,4.03    ,10.62     ,0.10     ,4.85     ,1.03    ,-7.03
199710   ,-28.44   ,-20.67   ,-22.87   ,-22.44   ,-32.13   ,-24.01   ,-17.59   ,-20.44   ,-20.78   ,-29.21   ,-20.63   ,-21.02   ,-29.52   ,-31.70   ,-24.55   ,-25.97   ,-16.54   ,-24.84   ,-23.32   ,-14.09   ,-28.94   ,-32.89   ,-22.71   ,-15.40   ,-21.96   ,-24.04   ,-19.84   ,-10.35   ,-34.63   ,-17.20   ,-15.06    ,-9.60
199711    ,-8.60    ,-6.45    ,-2.97    ,-4.70   ,-10.15    ,-6.16    ,-3.44    ,-6.53    ,-6.24    ,-5.37    ,-5.95    ,-5.98    ,-4.08   ,-11.48    ,-5.48    ,-7.85     ,0.20    ,-4.55    ,-2.18     ,3.79    ,-4.35     ,2.14    ,-1.76     ,0.21    ,-5.50     ,1.64     ,0.66    ,-1.99    ,-3.94     ,0.51    ,-0.60     ,2.49
199712    ,-6.64     ,0.80    ,-8.66    ,-7.34    ,-4.92    ,-6.38    ,-5.25    ,-3.60   ,-42.47    ,-6.58    ,-5.90    ,-5.31    ,-3.71    ,-8.77    ,-5.04   ,-13.83   ,-14.02    ,-0.54     ,5.09     ,0.12    ,-3.16    ,-3.99     ,0.69    ,-0.86    ,-5.68    ,-2.83     ,1.55     ,0.95    ,-2.78     ,1.76    ,-4.41    ,-3.62
199801    ,-1.70    ,-3.02   ,-13.00    ,-8.64   ,-23.32    ,-6.58   ,-12.32    ,-5.64    ,-9.79   ,-19.03   ,-13.54    ,-6.41   ,-14.66   ,-23.88   ,-16.59   ,-18.17    ,-4.04    ,-4.12   ,-12.69    ,-0.09   ,-21.42   ,-16.82    ,-5.83     ,0.19   ,-13.58   ,-16.09    ,-3.84     ,2.73   ,-24.90    ,-0.81   ,-10.40    ,-7.15
199802     ,5.94     ,7.61    ,22.08    ,13.76    ,20.84    ,12.49    ,11.84     ,9.97    ,14.82    ,24.75    ,12.63     ,9.41     ,6.37    ,19.20    ,15.93    ,16.19    ,21.03    ,16.33    ,13.58     ,4.62    ,32.47    ,25.63    ,15.13     ,3.48    ,20.70    ,18.97     ,6.64     ,0.49    ,25.99     ,8.82    ,18.97     ,6.77
199803    ,-1.92    ,-3.13    ,-3.51    ,-2.70    ,-7.11    ,-4.25     ,0.68    ,-2.66    ,-3.03     ,1.23    ,-1.95     ,0.80    ,-3.68    ,-0.20    ,-2.11    ,-8.72    ,-7.51    ,-0.35     ,0.75    ,-4.27    ,-2.70    ,-5.44     ,0.05    ,-1.50     ,0.87     ,0.60    ,-0.38    ,-0.57    ,-3.33    ,-0.52     ,3.76    ,-4.15
199804    ,-5.02    ,-7.22    ,-5.59    ,-1.77    ,-9.11    ,-3.03    ,-4.66    ,-2.77     ,1.41    ,-6.55    ,-2.15     ,4.31    ,-5.20    ,-5.18    ,-5.34    ,-2.87    ,-6.62   ,-11.03    ,-7.50    ,-4.85    ,-7.47    ,-8.14    ,-3.65     ,0.48    ,-3.75    ,-6.18    ,-2.42    ,-0.53   ,-10.10    ,-3.53    ,-6.49    ,-7.13
199805    ,-8.64   ,-12.35   ,-10.87    ,-9.92   ,-13.72    ,-9.79    ,-9.76    ,-7.78    ,-8.44   ,-13.68    ,-6.53    ,-7.30    ,-9.98   ,-11.55    ,-8.19    ,-9.25    ,-7.58    ,-9.67   ,-12.47    ,-9.62   ,-15.57   ,-15.58   ,-11.82    ,-4.70   ,-13.77   ,-13.81    ,-7.72    ,-4.24   ,-16.68   ,-10.34    ,-9.97     ,1.29
199806   ,-10.95    ,-9.95   ,-10.35   ,-11.73   ,-16.29   ,-16.11   ,-11.91    ,-5.58   ,-13.45    ,-8.96    ,-7.16    ,-8.34    ,-8.56    ,-9.66    ,-4.82    ,-8.29   ,-19.59    ,-4.07    ,-9.09    ,-0.35   ,-14.48    ,-9.43   ,-13.52    ,-4.38    ,-4.89   ,-11.46    ,-8.74    ,-3.02    ,-9.69    ,13.85    ,-7.69    ,-1.96
199807     ,4.18    ,-6.84    ,-3.09    ,-2.69     ,5.67    ,-5.38    ,-4.71    ,-0.07    ,-1.43    ,-8.90    ,-5.29    ,-5.63    ,-5.25    ,-9.93    ,-5.98   ,-10.76   ,-14.26    ,-2.21    ,-3.26     ,2.20     ,1.05    ,-5.95    ,-1.41     ,0.16    ,-9.95    ,-6.66    ,-3.08     ,8.04   ,-12.55    ,-9.12    ,-9.32    ,28.18
199808   ,-17.02   ,-20.07   ,-13.47   ,-12.52   ,-19.91   ,-17.43   ,-12.32   ,-14.30   ,-17.26   ,-18.12   ,-19.26   ,-17.68   ,-19.31   ,-13.42   ,-16.67   ,-12.68     ,3.84    ,-7.58     ,3.17    ,-8.25   ,-20.37   ,-15.64   ,-15.92   ,-15.13   ,-16.24   ,-16.50   ,-17.82   ,-11.78   ,-15.18   ,-16.04   ,-31.24   ,-15.15
199809     ,0.67     ,3.01     ,7.82     ,9.30     ,2.32     ,8.97     ,7.59     ,6.29     ,2.76     ,8.78    ,15.96     ,1.81     ,2.12     ,2.78     ,6.30    ,12.08    ,19.97    ,14.18    ,15.94    ,12.95    ,12.87    ,15.69    ,14.51     ,5.25    ,12.76     ,9.20     ,9.26    ,10.73     ,6.93    ,17.16    ,11.33    ,18.37
199810     ,4.84    ,14.52    ,13.50    ,13.57    ,15.85    ,13.32    ,20.55    ,19.27     ,6.36    ,19.09    ,32.61    ,18.61    ,14.92    ,27.55    ,38.15    ,20.00    ,11.45    ,14.88    ,19.83     ,6.16    ,20.22    ,27.04    ,11.13    ,11.42    ,21.74    ,26.26    ,19.97    ,12.32    ,45.42    ,49.24    ,23.74     ,5.29
199811     ,6.05    ,-0.19     ,3.62     ,7.97     ,3.71     ,5.34     ,5.47     ,9.29    ,13.03     ,9.07     ,8.71     ,0.97     ,9.66     ,9.33     ,7.32    ,11.17    ,-3.65    ,-4.96     ,5.69     ,1.14     ,8.72     ,3.27     ,5.23     ,8.59     ,3.07     ,8.19     ,9.99    ,10.09     ,9.49     ,2.10     ,9.14    ,-4.29
199812    ,-1.74    ,-3.72    ,-3.78    ,-1.14    ,-3.98    ,-1.50    ,-1.57    ,-0.26     ,7.72    ,-3.58    ,-8.11    ,-2.20   ,-11.66    ,-7.86    ,-5.51    ,-1.50    ,-6.26    ,-2.79    ,-0.57    ,-4.44    ,-6.03     ,0.12    ,-3.30    ,-1.35    ,-4.49     ,2.79    ,-2.65     ,3.22    ,-5.91    ,-0.29   ,-12.76    ,-0.16
199901     ,2.01    ,-1.10     ,0.46     ,3.83     ,1.47     ,5.56     ,1.64     ,0.35    ,-2.14    ,-5.09    ,-2.29    ,-8.37    ,-0.36    ,-3.66    ,-1.46     ,1.95   ,-12.85    ,-4.38    ,-0.51    ,-0.05    ,-6.61     ,2.90     ,2.41     ,4.93     ,1.65    ,-0.09    ,-2.15    ,13.27   ,-11.20    ,-6.24    ,-5.06    ,27.64
199902    ,-0.21    ,-7.29    ,-2.43     ,0.97    ,-2.01     ,0.61    ,-2.59    ,-2.26     ,0.48    ,-3.52    ,-1.54     ,0.71    ,-0.36    ,-0.87    ,-1.34    ,-2.02    ,-0.44     ,2.82    ,-1.89     ,0.29     ,0.46    ,-1.28    ,-2.02    ,-1.45    ,-3.28    ,-1.37     ,1.94    ,-2.22    ,-1.64     ,2.32    ,-0.70     ,1.26
199903    ,-0.77     ,2.09     ,2.28     ,3.48     ,6.07     ,7.45     ,4.03     ,2.55    ,-4.02     ,5.35     ,2.16     ,6.58    ,-2.79     ,3.78     ,8.36    ,14.62    ,13.19     ,9.15     ,9.00     ,4.77    ,13.34     ,9.87    ,10.28    ,11.27     ,9.37    ,11.26     ,5.07     ,3.89    ,15.50    ,11.45     ,9.29     ,2.05
199904     ,9.99    ,19.68    ,19.81    ,17.58    ,15.05    ,24.75    ,18.97    ,19.02    ,24.29    ,24.62    ,33.44    ,31.60    ,35.08    ,26.86    ,31.43    ,37.65     ,5.46     ,9.00    ,21.44    ,20.03    ,22.89    ,11.78    ,12.91    ,13.79    ,17.54    ,19.68    ,14.43     ,3.71    ,29.48    ,21.17    ,21.76    ,-0.53
199905     ,4.93    ,17.52    ,-3.31     ,3.76     ,6.70     ,3.57     ,6.32     ,9.75     ,7.63     ,5.38    ,10.80    ,18.33     ,8.54    ,14.65     ,6.99    ,14.27    ,-7.29    ,-3.80    ,-8.32    ,-7.09   ,-10.70    ,-6.28   ,-10.48   ,-10.31    ,-4.35    ,-1.97    ,-5.15    ,-6.73    ,-3.07    ,-4.23    ,-3.59    ,45.19
199906     ,6.78     ,8.75    ,11.47    ,13.42    ,13.55    ,16.18    ,18.85    ,18.68     ,3.74    ,18.13    ,20.21    ,17.44    ,18.52    ,19.10    ,20.17    ,14.14    ,11.38     ,4.30     ,8.54     ,7.44     ,5.65     ,6.89     ,5.79     ,6.01     ,7.99    ,13.70     ,8.20    ,14.16    ,16.73    ,11.86    ,21.12     ,2.01
199907    ,-3.91    ,-8.44    ,-1.38    ,-1.92     ,2.75    ,-9.84    ,-5.36    ,-4.45    ,-5.55    ,-7.24    ,-8.80     ,0.59    ,-3.39    ,-5.56    ,-4.81    ,-9.63    ,-0.86     ,2.10     ,0.75    ,-1.76    ,-3.07     ,4.41    ,-1.55    ,-3.67    ,-2.12     ,0.05     ,1.25    ,-1.46    ,-8.23    ,-1.92     ,2.81     ,6.61
199908    ,-1.20     ,0.09    ,-3.03    ,-0.41    ,-9.89    ,-1.45    ,-1.97    ,-4.10    ,-4.70    ,-6.19    ,-3.14    ,-2.80    ,-3.97    ,-4.23    ,-3.37    ,-6.00     ,0.57    ,-0.00     ,3.05    ,-0.01    ,-2.79    ,-1.19    ,-1.18    ,-3.32     ,5.29    ,-7.01    ,-5.35    ,-4.04    ,-1.93    ,-3.64     ,1.52     ,4.95
199909     ,6.76     ,7.30     ,1.08    ,-0.10     ,9.85    ,-1.26    ,-2.79     ,1.70     ,9.27    ,-0.95     ,0.56     ,9.95     ,5.56     ,3.56     ,7.70     ,4.55     ,3.95    ,-3.49    ,-5.65    ,-1.05    ,-2.44    ,-4.17    ,-0.00    ,-0.03    ,-2.39    ,-4.47    ,-3.38    ,-6.25    ,-6.35    ,-3.06     ,6.78    ,-3.26
199910     ,4.17     ,3.28     ,1.73     ,0.22     ,3.60     ,2.15    ,-0.37    ,-0.89    ,-0.88     ,1.42     ,0.13    ,-5.38    ,-5.71    ,-3.38    ,-0.61    ,-0.76    ,-9.02    ,-1.94     ,7.99     ,2.94     ,5.25     ,4.27    ,-2.46    ,-0.47     ,2.51     ,3.74    ,-3.84     ,0.24    ,-2.56    ,-0.11     ,7.10     ,6.58
199911    ,18.09     ,1.97    ,10.72     ,4.60     ,2.20     ,5.16     ,3.17     ,5.94     ,4.17     ,5.78     ,3.12     ,6.42     ,2.67     ,3.78     ,0.23     ,1.45     ,4.71     ,2.19     ,7.20     ,9.18    ,19.03    ,16.94     ,4.02     ,4.34     ,8.37    ,12.66     ,3.13   ,-10.20     ,4.24    ,-0.78    ,-3.86    ,-7.68
199912     ,8.04     ,3.08    ,12.82     ,7.85     ,8.86    ,11.24     ,6.32    ,11.87    ,33.93     ,7.20     ,6.20     ,5.57    ,16.02    ,11.73    ,15.57    ,23.00    ,-1.96     ,4.05     ,4.12     ,9.00    ,11.58    ,12.43     ,6.08     ,7.31    ,12.52    ,12.72     ,4.13     ,8.80    ,14.78     ,5.25    ,11.96     ,0.07
200001     ,6.46    ,-9.20   ,-10.34    ,-6.87    ,11.97     ,7.35    ,-1.09     ,2.75    ,21.66    ,-2.14    ,-1.68     ,6.34    ,15.62     ,5.96    ,-1.74    ,22.23    ,-9.12    ,-9.96    ,-8.49    ,-9.22    ,-3.73    ,-3.15    ,-5.76    ,-9.66   ,-11.01    ,-0.69    ,-6.63    ,-8.55   ,-11.69   ,-13.32    ,-5.67     ,0.68
200002    ,14.13    ,-1.49     ,2.83    ,-2.40    ,12.08    ,19.93    ,-2.73     ,7.67     ,9.03     ,6.91     ,4.26     ,0.99    ,12.59     ,5.68     ,3.14    ,24.18     ,4.15     ,0.65    ,-3.27     ,7.27     ,3.76     ,2.80    ,-2.01    ,-8.47    ,-2.29     ,2.74   ,-13.84   ,-10.50    ,-6.88   ,-12.50    ,-9.61    ,25.24
200003     ,8.46    ,11.83     ,6.98    ,-0.79    ,-1.74   ,-11.74    ,-7.76    ,-0.84    ,-5.67     ,6.74    ,-5.96     ,2.49    ,-6.90     ,4.26    ,-3.41     ,2.83     ,3.79    ,-2.25    ,-1.85    ,-5.79    ,10.76    ,14.67     ,0.96     ,3.12     ,6.39    ,-2.59     ,0.44    ,-5.24     ,1.03     ,6.21    ,-0.54    ,-3.93
200004   ,-35.04   ,-20.81   ,-20.22    ,-7.39   ,-32.52   ,-21.23   ,-11.33   ,-11.95   ,-24.43   ,-17.49    ,-8.18   ,-16.48   ,-22.30   ,-19.78   ,-16.39   ,-25.94   ,-15.48    ,-0.15     ,7.40    ,-5.69   ,-18.85   ,-15.77    ,-0.71    ,-0.30    ,-2.68    ,-6.20     ,1.22    ,-5.04    ,-3.96     ,4.17     ,7.86    ,-5.76
200005   ,-16.12    ,-9.67    ,-9.47    ,-7.69   ,-10.98    ,-7.47    ,-6.52    ,-6.97   ,-11.20    ,-9.10    ,-9.36    ,-4.44   ,-10.66   ,-11.45    ,-8.54    ,-5.08    ,-5.42     ,3.16   ,-12.02    ,-4.62   ,-20.02   ,-11.23    ,-0.32    ,-0.69   ,-11.32   ,-13.22    ,-3.18    ,-4.47    ,-7.16   ,-13.03   ,-15.35   ,-11.04
200006     ,7.15     ,5.13    ,15.06     ,7.07     ,3.59     ,2.15     ,9.99     ,8.95     ,7.87     ,5.41     ,6.68     ,9.45     ,5.20     ,4.24    ,11.09     ,4.49     ,4.53    ,12.66    ,14.92     ,7.21    ,19.07     ,8.57     ,5.49    ,11.15    ,14.39    ,17.69    ,17.03    ,11.09    ,14.14    ,11.86    ,12.33    ,16.39
200007     ,6.04    ,-4.68    ,-6.50    ,-1.70     ,1.89     ,2.64     ,0.17    ,-0.20    ,-3.61     ,0.24     ,2.25     ,1.72    ,-3.80    ,-1.73     ,2.44     ,3.03     ,2.11    ,-4.82    ,-0.19    ,-3.58    ,-2.19    ,-4.40    ,-0.82    ,-4.73     ,8.54     ,5.84    ,-0.86     ,2.11     ,2.82     ,8.54    ,-4.23   ,-99.99
200008    ,-4.99     ,0.04    ,-6.02     ,1.21    ,-0.79     ,0.63    ,-0.55     ,1.98     ,0.00     ,2.38     ,3.69     ,2.65     ,4.90     ,3.77     ,5.58     ,3.75    ,-7.96    ,-6.23     ,9.10     ,1.02     ,1.68     ,4.42     ,0.32     ,1.46     ,4.16    ,10.35    ,-0.14    ,-5.90     ,8.31     ,6.23     ,5.32   ,-99.99
200009   ,-19.89   ,-15.27   ,-13.70   ,-11.40   ,-17.76   ,-13.89    ,-6.18    ,-7.93   ,-18.77    ,-9.45    ,-6.80    ,-8.10   ,-15.01    ,-9.90    ,-6.05    ,-7.73   ,-33.68   ,-16.29    ,-7.82    ,-4.37    ,-3.57    ,-0.45    ,-5.74    ,-4.88    ,-5.36    ,-3.93    ,-7.31    ,-8.87    ,-7.31    ,-7.39   ,-15.54   ,-99.99
200010   ,-15.03   ,-13.26   ,-10.46    ,-6.47    ,-9.32    ,-9.72    ,-5.52    ,-4.48    ,-8.18    ,-7.30    ,-5.01    ,-3.07   ,-14.22    ,-8.78    ,-4.85    ,-4.59   ,-26.12    ,-5.84    ,-3.82    ,-2.17    ,-3.04   ,-10.60     ,0.15     ,0.01    ,-6.25    ,-9.25    ,-1.49    ,-0.10    ,-4.20    ,-4.84    ,-6.07   ,-99.99
200011    ,-3.41     ,5.61    ,-8.09    ,-1.81    ,-8.61     ,1.42     ,3.20     ,3.62    ,-3.23    ,-1.83     ,3.51    ,-0.48    ,-3.92    ,-0.69     ,1.77     ,2.83   ,-21.30     ,1.47    ,-7.53     ,1.09    ,-2.48    ,-6.10     ,4.82     ,9.99    ,-0.79    ,-3.58     ,5.85     ,2.24     ,1.20     ,0.41    ,-1.54   ,-99.99
200012   ,-10.81     ,1.85    ,-4.10     ,1.51    ,-4.81    ,-2.16     ,3.82     ,3.38    ,-2.33    ,-0.94     ,1.74    ,-1.00    ,-4.48     ,2.63     ,3.05     ,5.87    ,-3.50    ,-5.53     ,8.62    ,-1.84    ,12.29     ,0.15     ,9.39     ,2.77     ,7.19    ,17.49    ,10.63     ,7.82     ,8.05    ,14.29     ,0.21   ,-99.99
200101     ,9.41     ,1.10     ,0.72     ,0.31    ,-2.26    ,-2.32     ,0.94     ,2.78    ,-2.48    ,-1.68     ,1.29     ,3.78    ,-0.17     ,2.67     ,0.89    ,-0.71     ,0.96     ,1.80     ,5.70     ,4.64     ,2.83     ,5.60    ,-0.63     ,0.79     ,4.09     ,0.98     ,1.19     ,6.13     ,4.60     ,7.12    ,-0.05   ,-99.99
